 64 
 64 
 .25   .2903226   .3669355   .4193548   .483871   .5766129   .6290323   .6451613   .6532258   .6290323   .6169355   .5645161   .5362903   .5120968   .5201613   .516129   .5322581   .516129   .4677419   .3870968   .2943548   .2540323   .2459677   .2217742   .2137097   .1854839   .1774193   .1854839   .2096774   .2379032   .2741936   .3185484   .3548387   .3709677   .4032258   .4677419   .5282258   .5927419   .6209677   .608871   .5725806   .5403226   .5040323   .4879032   .4395161   .4153226   .375   .3508064   .3387097   .3951613   .4354839   .4798387   .483871   .5   .4677419   .4314516   .3548387   .3024194   .2540323   .2741936   .3024194   .3064516   .2862903   .2419355  
 .2177419   .2580645   .3306452   .3830645   .4112903   .4596774   .5120968   .5241935   .5322581   .5080645   .4919355   .4717742   .4637097   .5040323   .5403226   .5403226   .5564516   .5403226   .4919355   .4395161   .3790323   .3185484   .3104839   .3185484   .3145161   .2862903   .2379032   .2580645   .25   .2741936   .3306452   .3870968   .4233871   .4354839   .4596774   .5282258   .5725806   .6209677   .6491935   .6370968   .5887097   .5564516   .4919355   .4717742   .4435484   .4314516   .391129   .3427419   .3266129   .358871   .4072581   .4435484   .4395161   .4435484   .4072581   .3629032   .2822581   .2379032   .2258064   .2701613   .2983871   .3024194   .2822581   .2379032  
 .1693548   .2096774   .2701613   .3225806   .358871   .3830645   .4112903   .4193548   .4193548   .3870968   .3669355   .3870968   .4233871   .483871   .5201613   .5322581   .5483871   .5322581   .5040323   .4677419   .4354839   .3870968   .375   .3951613   .391129   .3629032   .3104839   .3024194   .2903226   .2903226   .3709677   .4314516   .4919355   .5241935   .5685484   .625   .6653226   .6895161   .6774194   .6290323   .5725806   .5443549   .4959677   .4596774   .4395161   .4153226   .375   .3064516   .3306452   .3669355   .4354839   .4758064   .4677419   .4475806   .4032258   .3346774   .2903226   .2459677   .233871   .2459677   .2701613   .2782258   .2701613   .2459677  
 .1048387   .1451613   .1854839   .2540323   .3104839   .3346774   .3266129   .3306452   .3306452   .3145161   .3104839   .3104839   .3508064   .4233871   .4596774   .4919355   .5080645   .4919355   .4919355   .4919355   .4596774   .4314516   .4274194   .4475806   .4435484   .4153226   .3629032   .3387097   .3266129   .3064516   .4032258   .5   .5645161   .6048387   .6814516   .7298387   .7741935   .7822581   .7580645   .6854839   .5887097   .5483871   .5120968   .4637097   .4112903   .3669355   .3387097   .3024194   .3508064   .3951613   .4556452   .4758064   .4556452   .4153226   .4072581   .3830645   .3306452   .2701613   .2459677   .2379032   .2620968   .2701613   .2620968   .2379032  
 3.225806E-02   6.451613E-02   9.677419E-02   .1733871   .2298387   .2540323   .2540323   .2419355   .2419355   .2540323   .2419355   .2217742   .2540323   .3225806   .3709677   .4193548   .4354839   .4516129   .483871   .483871   .4717742   .4516129   .4556452   .4758064   .4717742   .4435484   .391129   .3508064   .3387097   .3185484   .4435484   .5403226   .6209677   .6814516   .7620968   .7983871   .8427419   .8467742   .8104839   .733871   .6330645   .5564516   .5120968   .4637097   .3991936   .3306452   .3024194   .2701613   .3427419   .3830645   .4435484   .4637097   .4435484   .4314516   .4475806   .4354839   .3830645   .2903226   .2459677   .2137097   .2419355   .2459677   .2379032   .2137097  
 0   0   2.822581E-02   6.451613E-02   .125   .1733871   .2056452   .2217742   .2217742   .2056452   .1733871   .125   .1370968   .1895161   .2822581   .3508064   .3951613   .4153226   .4435484   .4637097   .4677419   .4475806   .4596774   .4798387   .4758064   .4475806   .3951613   .3387097   .3306452   .3548387   .4717742   .5725806   .6612903   .7177419   .7943549   .8266129   .8709677   .875   .8387097   .7620968   .6814516   .5846774   .4959677   .4475806   .3830645   .3508064   .2983871   .2379032   .2943548   .3306452   .3991936   .4435484   .4637097   .4798387   .4637097   .4475806   .3951613   .3024194   .2137097   .1733871   .1975807   .2056452   .1975807   .1733871  
 0   0   4.032258E-02   .0766129   .1048387   .141129   .1733871   .1895161   .1895161   .1733871   .141129   9.274194E-02   .1048387   .1451613   .2258064   .2903226   .3387097   .3709677   .4072581   .4354839   .4395161   .4193548   .4395161   .4596774   .4556452   .4274194   .375   .3145161   .3306452   .3629032   .4596774   .5806451   .6693549   .7137097   .7782258   .8145161   .858871   .8629032   .8266129   .7620968   .6975806   .6008065   .4879032   .4153226   .375   .3467742   .2943548   .2741936   .3346774   .3870968   .4516129   .483871   .483871   .4959677   .4798387   .4314516   .3669355   .2741936   .1733871   .1169355   .141129   .1491936   .141129   .1290323  
 0   0   4.435484E-02   8.064516E-02   .108871   .1290323   .141129   .1451613   .141129   .1290323   .108871   8.064516E-02   9.677419E-02   .1129032   .1935484   .2580645   .3064516   .3387097   .3548387   .3830645   .3870968   .3669355   .3951613   .4153226   .4112903   .3830645   .3306452   .2903226   .2983871   .3387097   .4072581   .5403226   .6290323   .6693549   .7137097   .7620968   .8064516   .8104839   .7782258   .7459677   .7016129   .6169355   .4959677   .3991936   .3669355   .3185484   .2943548   .3024194   .3387097   .4112903   .4758064   .5080645   .5080645   .4919355   .4879032   .4435484   .375   .2701613   .1491936   9.677419E-02   .1209677   .1290323   .1209677   .108871  
 0   0   4.032258E-02   .0766129   .1048387   .125   .1370968   .141129   .1370968   .125   .1048387   .0766129   7.258064E-02   9.274194E-02   .1451613   .2096774   .2580645   .2903226   .3064516   .3064516   .3104839   .3427419   .3709677   .4032258   .4032258   .3709677   .3346774   .2741936   .266129   .2943548   .3508064   .4516129   .5403226   .5846774   .6048387   .6733871   .7298387   .75   .7459677   .7298387   .6814516   .5967742   .4717742   .3629032   .3427419   .3145161   .2943548   .3064516   .3266129   .4032258   .4677419   .5   .5120968   .5   .4637097   .4475806   .3951613   .3024194   .1895161   .1129032   .1370968   .1451613   .1370968   .1129032  
 0   0   2.822581E-02   6.451613E-02   9.274194E-02   .1129032   .125   .1290323   .125   .1129032   9.274194E-02   6.451613E-02   3.225806E-02   6.451613E-02   .1169355   .1612903   .1975807   .2258064   .2459677   .2701613   .3104839   .3346774   .3427419   .3669355   .3790323   .3669355   .3306452   .2701613   .2741936   .3145161   .3508064   .4072581   .4637097   .5040323   .5201613   .5685484   .6451613   .6814516   .6975806   .6814516   .6209677   .5362903   .4314516   .3387097   .3346774   .3387097   .3427419   .3225806   .3387097   .3830645   .4274194   .4596774   .483871   .4717742   .4556452   .4435484   .391129   .3185484   .2217742   .1330645   .1370968   .1451613   .1370968   .1129032  
 0   0   8.064516E-03   4.435484E-02   7.258064E-02   9.274194E-02   .1048387   .108871   .1048387   9.274194E-02   7.258064E-02   4.435484E-02   8.064516E-03   2.822581E-02   8.064516E-02   .125   .1612903   .1895161   .2217742   .2782258   .3185484   .3548387   .375   .3709677   .375   .3508064   .3145161   .2903226   .3225806   .3669355   .3790323   .4193548   .4475806   .4677419   .5040323   .5403226   .5483871   .5725806   .6008065   .5846774   .5201613   .4677419   .3870968   .2983871   .3064516   .3508064   .3548387   .3548387   .375   .3870968   .391129   .4032258   .4193548   .4193548   .4153226   .4153226   .3830645   .3185484   .2620968   .1935484   .1935484   .1774193   .1451613   9.677419E-02  
 0   0   0   1.612903E-02   4.435484E-02   6.451613E-02   .0766129   8.064516E-02   .0766129   6.451613E-02   4.435484E-02   1.612903E-02   0   0   3.629032E-02   8.064516E-02   .1169355   .1451613   .2137097   .2701613   .3225806   .3669355   .3870968   .3830645   .3548387   .3306452   .3185484   .2983871   .358871   .4112903   .4233871   .4072581   .4475806   .4717742   .4677419   .4879032   .483871   .4395161   .4556452   .4395161   .4112903   .3629032   .3024194   .2580645   .2822581   .3266129   .3669355   .375   .3951613   .391129   .3709677   .3508064   .3629032   .3830645   .3830645   .3830645   .3508064   .3346774   .2943548   .2419355   .2419355   .2258064   .1935484   .1451613  
 0   0   0   0   8.064516E-03   2.822581E-02   4.032258E-02   4.435484E-02   4.032258E-02   2.822581E-02   8.064516E-03   0   0   0   0   2.822581E-02   6.451613E-02   .1169355   .1895161   .2459677   .3104839   .3790323   .4193548   .4274194   .4032258   .3951613   .3669355   .3387097   .3629032   .4193548   .4435484   .4354839   .4475806   .4717742   .4637097   .4314516   .4072581   .3508064   .2983871   .2822581   .2822581   .2822581   .266129   .2540323   .266129   .3185484   .358871   .3709677   .391129   .3870968   .358871   .3064516   .2782258   .3064516   .3225806   .3346774   .3427419   .3346774   .2943548   .2741936   .2741936   .2580645   .2258064   .1774193  
 0   0   0   0   0   0   0   0   0   0   0   0   8.064516E-03   2.822581E-02   4.032258E-02   4.435484E-02   4.435484E-02   .1048387   .1572581   .2177419   .3225806   .3951613   .4354839   .4435484   .4435484   .4717742   .4717742   .4395161   .4395161   .4556452   .4717742   .4919355   .5   .5443549   .5645161   .5282258   .4717742   .375   .2701613   .2379032   .2580645   .2741936   .2701613   .2862903   .2701613   .2782258   .3185484   .3467742   .3790323   .3790323   .3467742   .2822581   .2177419   .2419355   .2782258   .2903226   .3104839   .3024194   .2741936   .2903226   .2903226   .2741936   .2419355   .1935484  
 0   0   0   0   0   0   0   0   0   0   0   1.612903E-02   4.435484E-02   6.451613E-02   .0766129   8.064516E-02   8.064516E-02   .1209677   .1653226   .2258064   .3064516   .3830645   .4354839   .4637097   .5120968   .5443549   .5443549   .516129   .5120968   .5201613   .5362903   .5564516   .5927419   .641129   .641129   .5967742   .5362903   .4354839   .3104839   .2580645   .25   .233871   .2701613   .2862903   .2701613   .233871   .2459677   .3064516   .3387097   .3387097   .3064516   .2419355   .1532258   .1895161   .2137097   .2217742   .25   .2540323   .2741936   .2903226   .2903226   .2741936   .2419355   .1935484  
 0   0   0   0   0   0   0   0   0   0   8.064516E-03   4.435484E-02   7.258064E-02   9.274194E-02   .1048387   .108871   .1048387   .1532258   .233871   .2943548   .3427419   .4112903   .4637097   .4919355   .5524194   .5846774   .5846774   .5685484   .5887097   .6008065   .5846774   .6129032   .6491935   .6975806   .6975806   .6653226   .6048387   .5040323   .3669355   .2782258   .25   .2258064   .2379032   .2540323   .2379032   .1975807   .2056452   .25   .2701613   .266129   .2379032   .1854839   .108871   .1330645   .1572581   .1653226   .1895161   .2258064   .2580645   .2741936   .2741936   .2580645   .2258064   .1774193  
 0   0   0   0   2.419355E-02   4.435484E-02   5.645161E-02   6.048387E-02   5.645161E-02   4.435484E-02   5.241935E-02   6.451613E-02   9.274194E-02   .1169355   .141129   .1491936   .141129   .1975807   .2782258   .3387097   .375   .4153226   .4677419   .4959677   .5604839   .5927419   .6048387   .6572581   .7016129   .7177419   .7096774   .7096774   .7096774   .7379032   .7177419   .6935484   .6330645   .5322581   .391129   .2983871   .2741936   .233871   .1935484   .1935484   .1935484   .1935484   .1895161   .2056452   .233871   .233871   .2016129   .1370968   5.645161E-02   6.048387E-02   8.467742E-02   9.677419E-02   .1451613   .1935484   .2258064   .2419355   .2419355   .2258064   .1935484   .1451613  
 6.451613E-02   6.854839E-02   .0766129   .1008065   .108871   .1008065   .108871   .1129032   .108871   9.677419E-02   .1169355   .125   .1169355   .141129   .1653226   .1733871   .1653226   .2298387   .2983871   .3830645   .4395161   .4677419   .5120968   .5322581   .5846774   .6370968   .6733871   .7580645   .8024194   .8064516   .8064516   .7983871   .7701613   .7903226   .7701613   .7096774   .625   .5362903   .4193548   .3427419   .3145161   .2620968   .1854839   .1653226   .1774193   .1814516   .1895161   .2016129   .2056452   .1854839   .141129   7.258064E-02   1.209677E-02   0   3.225806E-02   6.854839E-02   9.677419E-02   .1451613   .1774193   .1935484   .1935484   .1774193   .1451613   9.677419E-02  
 .125   .141129   .1814516   .2056452   .2137097   .2056452   .1814516   .1572581   .1532258   .141129   .1653226   .1733871   .1653226   .1612903   .1733871   .1814516   .1733871   .2419355   .3427419   .4314516   .4879032   .5120968   .5564516   .5766129   .6532258   .7217742   .7822581   .8306451   .8629032   .8669355   .8790323   .858871   .8427419   .858871   .8387097   .7782258   .6774194   .5524194   .4475806   .3629032   .3346774   .2822581   .2056452   .1451613   .1572581   .1612903   .1814516   .1895161   .1814516   .1572581   .1169355   6.048387E-02   2.419355E-02   0   0   3.225806E-02   6.048387E-02   8.064516E-02   .1129032   .1290323   .1290323   .1129032   8.064516E-02   3.225806E-02  
 .1774193   .2298387   .2701613   .2943548   .3024194   .2943548   .2701613   .2298387   .1895161   .1774193   .1975807   .2056452   .1975807   .1895161   .1653226   .1733871   .1774193   .2580645   .358871   .4475806   .5040323   .5322581   .5766129   .625   .6975806   .766129   .8467742   .8951613   .8951613   .8870968   .9032258   .875   .8669355   .8870968   .8669355   .8064516   .7056451   .5725806   .4516129   .3709677   .3306452   .2782258   .2016129   .1169355   .1290323   .1330645   .1572581   .1653226   .1572581   .1330645   9.274194E-02   .0483871   2.822581E-02   0   0   0   1.612903E-02   3.629032E-02   .0483871   5.241935E-02   .0483871   3.629032E-02   1.612903E-02   0  
 .2459677   .3024194   .3427419   .3830645   .4153226   .4153226   .3951613   .3508064   .2822581   .2217742   .2137097   .2217742   .2137097   .1935484   .1653226   .1491936   .1895161   .2741936   .3709677   .4717742   .5322581   .5685484   .6048387   .6653226   .7056451   .7701613   .8629032   .9112903   .9112903   .8669355   .8790323   .891129   .8870968   .8991935   .8709677   .8024194   .7096774   .5887097   .4395161   .3790323   .3064516   .25   .1733871   8.064516E-02   9.274194E-02   9.677419E-02   .1169355   .125   .1169355   9.274194E-02   5.645161E-02   4.435484E-02   2.419355E-02   0   0   0   0   0   0   2.016129E-02   3.225806E-02   3.629032E-02   3.225806E-02   2.016129E-02  
 .3024194   .358871   .4314516   .483871   .5120968   .516129   .4959677   .4516129   .391129   .3024194   .2540323   .2217742   .2137097   .1895161   .1491936   .1330645   .1975807   .3024194   .391129   .4596774   .5201613   .5766129   .641129   .7016129   .7217742   .733871   .8306451   .8790323   .8790323   .8306451   .8387097   .875   .8870968   .8951613   .8669355   .7983871   .6935484   .5725806   .4596774   .3709677   .2983871   .2096774   .1209677   3.629032E-02   .0483871   5.241935E-02   6.048387E-02   6.854839E-02   6.048387E-02   .0483871   4.435484E-02   3.225806E-02   1.209677E-02   0   0   0   0   0   2.822581E-02   .0483871   6.048387E-02   6.451613E-02   6.048387E-02   .0483871  
 .3427419   .4314516   .5080645   .5604839   .5887097   .5927419   .5725806   .5282258   .4717742   .3830645   .2983871   .2379032   .1975807   .1733871   .1330645   .1330645   .2177419   .3024194   .391129   .4475806   .4919355   .5524194   .6370968   .6975806   .7177419   .6975806   .75   .7983871   .8024194   .7903226   .7701613   .8104839   .8387097   .8508065   .8225806   .7540323   .6451613   .5564516   .4556452   .3467742   .2741936   .1854839   8.064516E-02   0   0   0   0   1.209677E-02   2.419355E-02   2.822581E-02   2.419355E-02   1.209677E-02   0   0   0   0   0   2.016129E-02   .0483871   6.854839E-02   8.064516E-02   8.467742E-02   8.064516E-02   6.854839E-02  
 .3830645   .483871   .5604839   .6129032   .641129   .6451613   .625   .5806451   .5201613   .4314516   .3266129   .2540323   .1814516   .141129   .1008065   .1290323   .2137097   .2741936   .358871   .4354839   .4959677   .5322581   .608871   .6572581   .6733871   .6572581   .6774194   .7096774   .733871   .7217742   .6733871   .7016129   .7540323   .766129   .7379032   .6733871   .608871   .5282258   .4274194   .3064516   .233871   .1451613   5.241935E-02   0   0   0   0   0   0   0   0   0   0   1.612903E-02   3.629032E-02   .0483871   5.241935E-02   8.064516E-02   9.677419E-02   9.677419E-02   9.274194E-02   9.677419E-02   9.274194E-02   8.064516E-02  
 .4112903   .5120968   .5887097   .641129   .6693549   .6733871   .6532258   .608871   .5403226   .4475806   .3346774   .2701613   .1895161   .108871   5.645161E-02   .1008065   .1895161   .2620968   .3306452   .4153226   .4758064   .5120968   .5927419   .641129   .6572581   .641129   .6290323   .6612903   .6612903   .6290323   .5645161   .5806451   .6330645   .6572581   .6491935   .608871   .5524194   .4758064   .375   .25   .1774193   9.274194E-02   3.225806E-02   0   0   0   0   0   0   0   0   0   3.225806E-02   6.048387E-02   8.064516E-02   9.274194E-02   9.677419E-02   .1290323   .1451613   .1451613   .1290323   .1008065   9.677419E-02   8.467742E-02  
 .4153226   .516129   .5927419   .6451613   .6733871   .6774194   .6572581   .6129032   .5443549   .4516129   .3346774   .2701613   .1895161   9.677419E-02   4.435484E-02   .1008065   .1895161   .2620968   .3387097   .4032258   .4677419   .5   .5645161   .5927419   .608871   .5927419   .5483871   .5806451   .5806451   .5483871   .5201613   .5443549   .5524194   .5604839   .5564516   .5282258   .4758064   .3991936   .2983871   .1774193   .1169355   6.451613E-02   4.032258E-03   0   0   0   0   4.032258E-03   3.225806E-02   5.241935E-02   6.451613E-02   .1008065   .1330645   .1491936   .1491936   .1330645   .1370968   .1935484   .2298387   .2419355   .2419355   .2177419   .1733871   .1370968  
 .3951613   .4959677   .5725806   .625   .6532258   .6572581   .6370968   .5927419   .5241935   .4314516   .3185484   .2540323   .1733871   .0766129   2.419355E-02   8.467742E-02   .1733871   .2741936   .3508064   .4032258   .4314516   .4596774   .5120968   .5403226   .5282258   .5120968   .4677419   .4677419   .4717742   .4758064   .4717742   .4959677   .5040323   .4959677   .4717742   .4314516   .375   .3024194   .2137097   .125   8.064516E-02   2.822581E-02   0   0   0   0   2.822581E-02   6.451613E-02   9.274194E-02   .1129032   .141129   .1895161   .2217742   .2379032   .2379032   .25   .2580645   .2862903   .3266129   .3467742   .3669355   .358871   .3145161   .266129  
 .3548387   .4516129   .5282258   .5806451   .608871   .6129032   .5927419   .5483871   .4798387   .3870968   .2862903   .2217742   .141129   .0483871   0   5.241935E-02   .1612903   .266129   .3548387   .4112903   .4354839   .4274194   .4354839   .4516129   .4354839   .4032258   .3830645   .375   .3870968   .391129   .4072581   .4314516   .4395161   .4314516   .4072581   .3669355   .3104839   .2379032   .1491936   8.064516E-02   3.629032E-02   0   0   0   0   3.629032E-02   8.064516E-02   .1169355   .1451613   .1653226   .2137097   .2620968   .2943548   .3104839   .3467742   .375   .3951613   .3870968   .4032258   .4717742   .4959677   .4758064   .4314516   .3629032  
 .3225806   .3830645   .4596774   .5201613   .5685484   .5967742   .5927419   .5483871   .4637097   .3387097   .2379032   .1733871   .108871   .0483871   .0483871   6.048387E-02   .1733871   .2782258   .3467742   .3870968   .4112903   .4032258   .3709677   .3870968   .3709677   .3266129   .3266129   .3185484   .2943548   .2862903   .3266129   .3508064   .358871   .3508064   .3266129   .2862903   .2298387   .1572581   6.854839E-02   2.822581E-02   0   0   0   0   2.822581E-02   8.064516E-02   .125   .1612903   .1895161   .2096774   .2701613   .3185484   .3548387   .4274194   .5   .5403226   .5685484   .5685484   .5604839   .5846774   .5806451   .5524194   .5080645   .4274194  
 .2741936   .3225806   .3830645   .4637097   .5241935   .5604839   .5564516   .5362903   .4717742   .358871   .2620968   .1975807   .1330645   .1048387   9.274194E-02   9.677419E-02   .1572581   .266129   .3346774   .3669355   .3709677   .3709677   .3548387   .3467742   .3387097   .3145161   .3225806   .2983871   .2540323   .2258064   .2298387   .2540323   .2620968   .2540323   .2298387   .1895161   .1330645   6.048387E-02   4.032258E-03   0   0   0   0   4.032258E-03   8.467742E-02   .1491936   .1975807   .2298387   .2459677   .2459677   .3104839   .3870968   .4596774   .5645161   .6370968   .6774194   .7016129   .7379032   .7298387   .6975806   .6774194   .6169355   .5483871   .4758064  
 .2903226   .3306452   .3870968   .4112903   .4516129   .4959677   .5282258   .5120968   .4475806   .3669355   .3064516   .2177419   .1935484   .1935484   .1774193   .1451613   .1612903   .2137097   .2822581   .3346774   .3669355   .3629032   .3427419   .3225806   .3266129   .3346774   .3427419   .3185484   .2943548   .2580645   .2096774   .1774193   .1653226   .1451613   .1169355   8.064516E-02   3.629032E-02   0   0   0   0   0   0   6.048387E-02   .141129   .2056452   .2540323   .2862903   .3024194   .3024194   .3709677   .4637097   .5645161   .6693549   .7419355   .7822581   .8185484   .858871   .8508065   .8064516   .7580645   .7298387   .6572581   .5564516  
 .3064516   .3346774   .3870968   .4112903   .4435484   .4677419   .4596774   .4395161   .3951613   .3709677   .3427419   .2782258   .266129   .266129   .25   .2177419   .1935484   .2298387   .2620968   .3548387   .4032258   .3870968   .391129   .3830645   .3266129   .3346774   .3508064   .358871   .3387097   .3024194   .2419355   .1612903   .1129032   9.274194E-02   6.451613E-02   2.822581E-02   0   0   0   0   0   0   2.016129E-02   .1008065   .1814516   .2459677   .2943548   .3266129   .3427419   .3709677   .4435484   .516129   .6370968   .7419355   .8145161   .8548387   .9072581   .9354839   .9233871   .8709677   .8346774   .8104839   .7379032   .6330645  
 .3064516   .3467742   .3669355   .3790323   .4435484   .4677419   .4516129   .4354839   .4395161   .4354839   .4153226   .375   .3306452   .3225806   .3064516   .3024194   .2903226   .2862903   .3346774   .4072581   .4395161   .4556452   .4475806   .4435484   .4032258   .3951613   .375   .3830645   .358871   .3225806   .2620968   .1774193   8.064516E-02   3.225806E-02   2.016129E-02   3.629032E-02   .0483871   5.241935E-02   .0483871   3.629032E-02   1.612903E-02   0   3.225806E-02   .125   .2056452   .2701613   .3185484   .3508064   .3709677   .4314516   .483871   .5443549   .6774194   .7822581   .8548387   .8951613   .9596774   .9879032   .9758065   .9435484   .8830645   .8467742   .7701613   .6895161  
